Source,Program,Task_ID,Status,User_Name,Date_Time,Task_Name,Improvement_Type,Business_Key,Import_Batch_ID,Import_TS,Change_Type,Snapshot_Signature,Notes,Reviewed_Flag
excel_import,MARLIN BP,MBP-1909,,Korat FW/ARS DC,2025-11-16T00:00:00,T55 with independent ZAP track (can we pull in?,TTR,excel_import|marlin bp|mbp-1909,20251116-140537,2025-11-16T14:05:37,NEW,|korat fw/ars dc|t55 with independent zap track (can we pull in?|ttr,,
excel_import,MARLIN BP,need jira,,Servo DC,2025-11-16T00:00:00,Z-path (5hrs?) (can it pull in before Q3? - Mingzhong,TTR,excel_import|marlin bp|need jira,20251116-140537,2025-11-16T14:05:37,NEW,|servo dc|z-path (5hrs?) (can it pull in before q3? - mingzhong|ttr,,
excel_import,MARLIN BP,,,Korat FW,2025-11-16T00:00:00,Chrome step size,TTR,excel_import|marlin bp|,20251116-140537,2025-11-16T14:05:37,NEW,|korat fw|chrome step size|ttr,,
excel_import,MARLIN BP,,,Korat FW,2025-11-16T00:00:00,T438 param update,TTR,excel_import|marlin bp|,20251116-140537,2025-11-16T14:05:37,NEW,|korat fw|t438 param update|ttr,,
excel_import,MARLIN BP,,,SSDC TP,2025-11-16T00:00:00,"PWT TTR & optimization: DNLD_CODE, enableDiags, Powercycle",TTR,excel_import|marlin bp|,20251116-140537,2025-11-16T14:05:37,NEW,"|ssdc tp|pwt ttr & optimization: dnld_code, enablediags, powercycle|ttr",,
excel_import,MARLIN BP,MBP-1931,,,2025-11-16T00:00:00,10k RPM eval at SPIN OPER (Soak Time reduction eval),TTR,excel_import|marlin bp|mbp-1931,20251116-140537,2025-11-16T14:05:37,NEW,||10k rpm eval at spin oper (soak time reduction eval)|ttr,,
excel_import,MARLIN BP,,,,2025-11-16T00:00:00,4.20) Hold item,TTR,excel_import|marlin bp|,20251116-140537,2025-11-16T14:05:37,NEW,||4.20) hold item|ttr,,
excel_import,MARLIN BP,MBP-1488,,,2025-11-16T00:00:00,T451 Random Pattern Generation 5% TTR (when?),TTR,excel_import|marlin bp|mbp-1488,20251116-140537,2025-11-16T14:05:37,NEW,||t451 random pattern generation 5% ttr (when?)|ttr,,
excel_import,MARLIN BP,"MBP-1501, 1759, 1760",,,2025-11-16T00:00:00,3rev to 2rev ZAP 30TBLV Meta (30 hrs but won't intersect in time for Meta),TTR,"excel_import|marlin bp|mbp-1501, 1759, 1760",20251116-140537,2025-11-16T14:05:37,NEW,||3rev to 2rev zap 30tblv meta (30 hrs but won't intersect in time for meta)|ttr,,
excel_import,MARLIN BP,,,,2025-11-16T00:00:00,3rev to 2rev ZAP (SMR) (30 hrs needs customer and ADC for 9H),TTR,excel_import|marlin bp|,20251116-140537,2025-11-16T14:05:37,NEW,||3rev to 2rev zap (smr) (30 hrs needs customer and adc for 9h)|ttr,,
excel_import,MARLIN BP,,,,2025-11-16T00:00:00,1Rev ZAP (90hrs) - Hold,TTR,excel_import|marlin bp|,20251116-140537,2025-11-16T14:05:37,NEW,||1rev zap (90hrs) - hold|ttr,,
excel_import,MARLIN BP,MBP-1405,,,2025-11-16T00:00:00,FNC2 T150 Linearization monitor (1.2) (1hr?),TTR,excel_import|marlin bp|mbp-1405,20251116-140537,2025-11-16T14:05:37,NEW,||fnc2 t150 linearization monitor (1.2) (1hr?)|ttr,,
excel_import,MARLIN BP,Need Jira,,DC,2025-11-16T00:00:00,Optimize FPW by Bank write Phase2 (cosider in Marlin rmv state) - (FPW removal instead),TTR,excel_import|marlin bp|need jira,20251116-140537,2025-11-16T14:05:37,NEW,|dc|optimize fpw by bank write phase2 (cosider in marlin rmv state) - (fpw removal instead)|ttr,,
excel_import,MARLIN BP,,,,2025-11-16T00:00:00,4.12) PCO TTR Q2FY27,TTR,excel_import|marlin bp|,20251116-140537,2025-11-16T14:05:37,NEW,||4.12) pco ttr q2fy27|ttr,,
excel_import,MARLIN BP,MBP-1013,,PCO 4.2.1,2025-11-16T00:00:00,NDS in parallel with soak (anneal) (9H heads only),TTR,excel_import|marlin bp|mbp-1013,20251116-140537,2025-11-16T14:05:37,NEW,|pco 4.2.1|nds in parallel with soak (anneal) (9h heads only)|ttr,,
excel_import,MARLIN BP,,,,2025-11-16T00:00:00,Adjust baseline,TTR,excel_import|marlin bp|,20251116-140537,2025-11-16T14:05:37,NEW,||adjust baseline|ttr,,
excel_import,MARLIN BP,,,,2025-11-16T00:00:00,Total MQM TTR saving,TTR,excel_import|marlin bp|,20251116-140537,2025-11-16T14:05:37,NEW,||total mqm ttr saving|ttr,,
excel_import,MARLIN BP,,,,2025-11-16T00:00:00,Total Soak TTR,TTR,excel_import|marlin bp|,20251116-140537,2025-11-16T14:05:37,NEW,||total soak ttr|ttr,,
excel_import,MARLIN BP,,,,2025-11-16T00:00:00,Total  CERT TTR,TTR,excel_import|marlin bp|,20251116-140537,2025-11-16T14:05:37,NEW,||total cert ttr|ttr,,
excel_import,MARLIN BP,,,,2025-11-16T00:00:00,Gap to FROST (all risks),TTR,excel_import|marlin bp|,20251116-140537,2025-11-16T14:05:37,NEW,||gap to frost (all risks)|ttr,,
excel_import,MARLIN BP,,,,2025-11-16T00:00:00,Gap to POR 3.0 (all risks),TTR,excel_import|marlin bp|,20251116-140537,2025-11-16T14:05:37,NEW,||gap to por 3.0 (all risks)|ttr,,
excel_import,MARLIN BP,,,,2025-11-16T00:00:00,*Note : This is Gemini test time. If load on Nimbus since SCOPY since item 3.2) we can get more TTR 9 hr..,TTR,excel_import|marlin bp|,20251116-140537,2025-11-16T14:05:37,NEW,||*note : this is gemini test time. if load on nimbus since scopy since item 3.2) we can get more ttr 9 hr..|ttr,,
excel_import,MARLIN BP,MBP-1403,,,2025-11-16T00:00:00,PRE2 GMR_RES_2x monitor (0.2),TTR,excel_import|marlin bp|mbp-1403,20251116-140537,2025-11-16T14:05:37,NEW,||pre2 gmr_res_2x monitor (0.2)|ttr,,
excel_import,MARLIN BP,,,Korat FW/ARS DC,2025-11-16T00:00:00,T299 reduce num write,TTR,excel_import|marlin bp|,20251116-140537,2025-11-16T14:05:37,NEW,|korat fw/ars dc|t299 reduce num write|ttr,,
excel_import,MARLIN BP,,,Korat FW,2025-11-16T00:00:00,uJog Goby,TTR,excel_import|marlin bp|,20251116-140537,2025-11-16T14:05:37,NEW,|korat fw|ujog goby|ttr,,
excel_import,MARLIN BP,MBP-1236,,DC,2025-11-16T00:00:00,T461 AC Erase Support,TTR,excel_import|marlin bp|mbp-1236,20251116-140537,2025-11-16T14:05:37,NEW,|dc|t461 ac erase support|ttr,,
excel_import,MARLIN BP,,,,2025-11-16T00:00:00,4.5/4.6) PCO 4.2.8/PCO 4.2.9,TTR,excel_import|marlin bp|,20251116-140537,2025-11-16T14:05:37,NEW,||4.5/4.6) pco 4.2.8/pco 4.2.9|ttr,,
excel_import,MARLIN BP,MBP-1307,1.5,Korat FW / PE,2025-11-16T00:00:00,Reduce drive off time,TTR,excel_import|marlin bp|mbp-1307,20251116-140537,2025-11-16T14:05:37,NEW,1.5|korat fw / pe|reduce drive off time|ttr,,
excel_import,MARLIN BP,MBP-1199,2,Korat FW,2025-11-16T00:00:00,Update BPI/TPI FMT via PC file,TTR,excel_import|marlin bp|mbp-1199,20251116-140537,2025-11-16T14:05:37,NEW,2|korat fw|update bpi/tpi fmt via pc file|ttr,,
excel_import,MARLIN BP,,,,2025-11-16T00:00:00,4.7) PCO 5.0.0,TTR,excel_import|marlin bp|,20251116-140537,2025-11-16T14:05:37,NEW,||4.7) pco 5.0.0|ttr,,
excel_import,MARLIN BP,MBP-1224,1.2,DC TP/ARS,2025-11-16T00:00:00,T299: Disable Track Center Search,TTR,excel_import|marlin bp|mbp-1224,20251116-140537,2025-11-16T14:05:37,NEW,1.2|dc tp/ars|t299: disable track center search|ttr,,
excel_import,MARLIN BP,MBP-1353,,DC,2025-11-16T00:00:00,Write Process Restructuring: Fix to VBAR Laser Setup,TTR,excel_import|marlin bp|mbp-1353,20251116-140537,2025-11-16T14:05:37,NEW,|dc|write process restructuring: fix to vbar laser setup|ttr,,
excel_import,MARLIN BP,https://jira.seagate.com/jira/browse/MARLINCT-1799,1,,2025-11-16T00:00:00,Reduce t461 to odd/even zones and reduce the number of reads per write,TTR,excel_import|marlin bp|https://jira.seagate.com/jira/browse/marlinct-1799,20251116-140537,2025-11-16T14:05:37,NEW,1||reduce t461 to odd/even zones and reduce the number of reads per write|ttr,,
excel_import,MARLIN BP,https://jira.seagate.com/jira/browse/MARLINCT-1800,2.5,,2025-11-16T00:00:00,TTR: Reduce T33 zone test,TTR,excel_import|marlin bp|https://jira.seagate.com/jira/browse/marlinct-1800,20251116-140537,2025-11-16T14:05:37,NEW,2.5||ttr: reduce t33 zone test|ttr,,
excel_import,MARLIN BP,https://jira.seagate.com/jira/browse/MARLINCT-1807,3,,2025-11-16T00:00:00,"TTR: Write/Read Xfer Test Zn reduce (0,2,104)",TTR,excel_import|marlin bp|https://jira.seagate.com/jira/browse/marlinct-1807,20251116-140537,2025-11-16T14:05:37,NEW,"3||ttr: write/read xfer test zn reduce (0,2,104)|ttr",,
excel_import,MARLIN,MARLINCT-1797,"PCO7.1.11F, Implemented",DC HW,2025-11-16T00:00:00,          1) COBRA op 6-11% push (see actual TT look like) (ZAP) - [L] [CAL2],TTR,excel_import|marlin|marlinct-1797,20251116-140537,2025-11-16T14:05:37,NEW,"pco7.1.11f, implemented|dc hw|1) cobra op 6-11% push (see actual tt look like) (zap) - [l] [cal2]|ttr",,
excel_import,MARLIN,MARLINCT-1803,"PCO7.1.11F, Implemented",DC HW,2025-11-16T00:00:00,"          2) DPCO logic flow update under state parameter applyMaxDpcoWriteClr. - [L] [CAL, CAL2]",TTR,excel_import|marlin|marlinct-1803,20251116-140537,2025-11-16T14:05:37,NEW,"pco7.1.11f, implemented|dc hw|2) dpco logic flow update under state parameter applymaxdpcowriteclr. - [l] [cal, cal2]|ttr",,
excel_import,MARLIN,MARLINCT-1797,"PCO7.1.11F, Implemented",DC HW,2025-11-16T00:00:00,          3) VBAR_SME_LSR (COBRA) - [CAL2],TTR,excel_import|marlin|marlinct-1797,20251116-140537,2025-11-16T14:05:37,NEW,"pco7.1.11f, implemented|dc hw|3) vbar_sme_lsr (cobra) - [cal2]|ttr",,
excel_import,MARLIN,,,,2025-11-16T00:00:00,     4.12) PCO7.1.11K/Q - 16.9hrs,TTR,excel_import|marlin|,20251116-140537,2025-11-16T14:05:37,NEW,||4.12) pco7.1.11k/q - 16.9hrs|ttr,,
excel_import,MARLIN,MARLINCT-1800,"PCO7.1.11K, Implemented",DC HW,2025-11-16T00:00:00,          1) Revisit T33 call - reduce qty & Sampling revs - [L] [PRE2-FNC2],TTR,excel_import|marlin|marlinct-1800,20251116-140537,2025-11-16T14:05:37,NEW,"pco7.1.11k, implemented|dc hw|1) revisit t33 call - reduce qty & sampling revs - [l] [pre2-fnc2]|ttr",,
excel_import,MARLIN,MARLINCT-1798,"PCO7.1.11K, Implemented",DC HW,2025-11-16T00:00:00,"          2)TTR: PCBA_SCRN_T102 Optimization - [L] [PRE2, CRT2, PWT]",TTR,excel_import|marlin|marlinct-1798,20251116-140537,2025-11-16T14:05:37,NEW,"pco7.1.11k, implemented|dc hw|2)ttr: pcba_scrn_t102 optimization - [l] [pre2, crt2, pwt]|ttr",,
excel_import,MARLIN,MARLINCT-1742,"PCO7.1.11K, Implemented",Ops Eng,2025-11-16T00:00:00,          3) Update BPI/TPI FMT viz PC file on HSMR - [L] [CAL2],TTR,excel_import|marlin|marlinct-1742,20251116-140537,2025-11-16T14:05:37,NEW,"pco7.1.11k, implemented|ops eng|3) update bpi/tpi fmt viz pc file on hsmr - [l] [cal2]|ttr",,
excel_import,MARLIN,MARLINCT-1807,"PCO7.1.11K, Implemented",Ops Eng,2025-11-16T00:00:00,          4) W/R Xfer Sampling Test - [L][FIN2],TTR,excel_import|marlin|marlinct-1807,20251116-140537,2025-11-16T14:05:37,NEW,"pco7.1.11k, implemented|ops eng|4) w/r xfer sampling test - [l][fin2]|ttr",,
excel_import,MARLIN,MARLINCT-1809,"PCO7.1.11K, Implemented",Ops Eng,2025-11-16T00:00:00,          5) FIN2 HAMR file 100 polling optimization - [L][FIN2],TTR,excel_import|marlin|marlinct-1809,20251116-140537,2025-11-16T14:05:37,NEW,"pco7.1.11k, implemented|ops eng|5) fin2 hamr file 100 polling optimization - [l][fin2]|ttr",,
excel_import,MARLIN,MARLINCT-1815,"PCO7.1.11K, Implemented",Ops Eng,2025-11-16T00:00:00,          6) Download code process optimization or temp lock - [FIN2],TTR,excel_import|marlin|marlinct-1815,20251116-140537,2025-11-16T14:05:37,NEW,"pco7.1.11k, implemented|ops eng|6) download code process optimization or temp lock - [fin2]|ttr",,
excel_import,MARLIN,MARLINCT-1828,"PCO7.1.11K, Implemented",DC HW,2025-11-16T00:00:00,          7) SF3_DPCO_CAL2 removal - [L][CAL2],TTR,excel_import|marlin|marlinct-1828,20251116-140537,2025-11-16T14:05:37,NEW,"pco7.1.11k, implemented|dc hw|7) sf3_dpco_cal2 removal - [l][cal2]|ttr",,
excel_import,MARLIN,MARLINCT-1821,"PCO7.1.11K, Implemented",DC HW,2025-11-16T00:00:00,          8) Write Opti - Read Reduction: 2 reads to 1 - [L][CAL2],TTR,excel_import|marlin|marlinct-1821,20251116-140537,2025-11-16T14:05:37,NEW,"pco7.1.11k, implemented|dc hw|8) write opti - read reduction: 2 reads to 1 - [l][cal2]|ttr",,
excel_import,MARLIN,,,,2025-11-16T00:00:00,     4.13) PCO7.2.04F - 50.6 hrs.,TTR,excel_import|marlin|,20251116-140537,2025-11-16T14:05:37,NEW,||4.13) pco7.2.04f - 50.6 hrs.|ttr,,
excel_import,MARLIN,MARLINCT-1799,"PCO7.2.04F, Implemented",DC HW,2025-11-16T00:00:00,          1) T461reduction / T461 during ZAP (do only even or odd zone) - [L] [PRE2-PWT],TTR,excel_import|marlin|marlinct-1799,20251116-140537,2025-11-16T14:05:37,NEW,"pco7.2.04f, implemented|dc hw|1) t461reduction / t461 during zap (do only even or odd zone) - [l] [pre2-pwt]|ttr",,
excel_import,MARLIN,MARLINCT-1859,"PCO7.2.04F, Implemented",DC HW,2025-11-16T00:00:00,          2) TTR: Remove PRE2 prm_282_hiResVCMBodeTemp. - [L][PRE2],TTR,excel_import|marlin|marlinct-1859,20251116-140537,2025-11-16T14:05:37,NEW,"pco7.2.04f, implemented|dc hw|2) ttr: remove pre2 prm_282_hiresvcmbodetemp. - [l][pre2]|ttr",,
excel_import,MARLIN,MARLINCT-1864,"PCO7.2.04F, Implemented",DC HW,2025-11-16T00:00:00,          3) ASSCI diag removal for TTR - [FIN2],TTR,excel_import|marlin|marlinct-1864,20251116-140537,2025-11-16T14:05:37,NEW,"pco7.2.04f, implemented|dc hw|3) assci diag removal for ttr - [fin2]|ttr",,
excel_import,MARLIN,MARLINCT-1865,"PCO7.2.04F, Implemented",,2025-11-16T00:00:00,"          4) TTR: PCBA_SCRN_T102 Optimization #2 - [PRE2,CRT2,PWT]",TTR,excel_import|marlin|marlinct-1865,20251116-140537,2025-11-16T14:05:37,NEW,"pco7.2.04f, implemented||4) ttr: pcba_scrn_t102 optimization #2 - [pre2,crt2,pwt]|ttr",,
excel_import,MARLIN,MARLINCT-1757,"PCO7.2.04F, Implemented",,2025-11-16T00:00:00,          5) T299: Disable Track Center Search - [PRE2-PWT],TTR,excel_import|marlin|marlinct-1757,20251116-140537,2025-11-16T14:05:37,NEW,"pco7.2.04f, implemented||5) t299: disable track center search - [pre2-pwt]|ttr",,
excel_import,MARLIN,"MARLINCT-365
MARLINCT-1805","PCO7.2.04F, Implemented",DC HW,2025-11-16T00:00:00,          6) HSMR write pass rml (PWT intercept) - [PWT],TTR,excel_import|marlin|marlinct-365 marlinct-1805,20251116-140537,2025-11-16T14:05:37,NEW,"pco7.2.04f, implemented|dc hw|6) hsmr write pass rml (pwt intercept) - [pwt]|ttr",,
excel_import,MARLIN,,,,2025-11-16T00:00:00,     4.14) PCO7.2.06D base - 60 hrs.,TTR,excel_import|marlin|,20251116-140537,2025-11-16T14:05:37,NEW,||4.14) pco7.2.06d base - 60 hrs.|ttr,,
excel_import,MARLIN,"MARLINCT-1784
MARLINCT-1643
MARLINCT-1763","cut-in 100%
 in FW2605 (6-Aug-25)",DC HW/DC TP,2025-11-16T00:00:00,"           1) PROZ phase #1 (H-CMR mode) - [FNC2] - phase in 60%, 100% by month",TTR,excel_import|marlin|marlinct-1784 marlinct-1643 marlinct-1763,20251116-140537,2025-11-16T14:05:37,NEW,"cut-in 100% in fw2605 (6-aug-25)|dc hw/dc tp|1) proz phase #1 (h-cmr mode) - [fnc2] - phase in 60%, 100% by month|ttr",,
excel_import,MARLIN,,,,2025-11-16T00:00:00,            2) PROZ Hd8-11 opti,TTR,excel_import|marlin|,20251116-140537,2025-11-16T14:05:37,NEW,||2) proz hd8-11 opti|ttr,,
excel_import,MARLIN,,Implemented FW2604,,2025-11-16T00:00:00,     4.15) PCO7.2.06D -  14.2 hrs. ,TTR,excel_import|marlin|,20251116-140537,2025-11-16T14:05:37,NEW,implemented fw2604||4.15) pco7.2.06d - 14.2 hrs.|ttr,,
excel_import,MARLIN,MARLINCT-1853,,,2025-11-16T00:00:00,          1) T47 change to accommodate SCOPY TTR change. [SCOPY],TTR,excel_import|marlin|marlinct-1853,20251116-140537,2025-11-16T14:05:37,NEW,||1) t47 change to accommodate scopy ttr change. [scopy]|ttr,,
excel_import,MARLIN,MARLINCT-1861,,DC HW,2025-11-16T00:00:00,"          2) Marlin - T33 calls - Reduce Rev - [L][PRE2,FNC2]",TTR,excel_import|marlin|marlinct-1861,20251116-140537,2025-11-16T14:05:37,NEW,"|dc hw|2) marlin - t33 calls - reduce rev - [l][pre2,fnc2]|ttr",,
excel_import,MARLIN,MARLINCT-1889,,,2025-11-16T00:00:00,          3) TTR opportunity of using DTS commmand - [L][FIN2],TTR,excel_import|marlin|marlinct-1889,20251116-140537,2025-11-16T14:05:37,NEW,||3) ttr opportunity of using dts commmand - [l][fin2]|ttr,,
excel_import,MARLIN,MARLINCT-1911,,,2025-11-16T00:00:00,          4) Small TTR- baud verification - [L][FIN2],TTR,excel_import|marlin|marlinct-1911,20251116-140537,2025-11-16T14:05:37,NEW,||4) small ttr- baud verification - [l][fin2]|ttr,,
excel_import,MARLIN,MARLINCT-1857,,DC HW,2025-11-16T00:00:00,"          5) C0 sensitivity scoring from multi-rate to single-rate: - [PRE2, CAL]",TTR,excel_import|marlin|marlinct-1857,20251116-140537,2025-11-16T14:05:37,NEW,"|dc hw|5) c0 sensitivity scoring from multi-rate to single-rate: - [pre2, cal]|ttr",,
excel_import,MARLIN,MARLINCT-1879,,,2025-11-16T00:00:00,          6) T451 Random Pattern Generation 5% TTR - [CAL2],TTR,excel_import|marlin|marlinct-1879,20251116-140537,2025-11-16T14:05:37,NEW,||6) t451 random pattern generation 5% ttr - [cal2]|ttr,,
excel_import,MARLIN,,"Implemented, WW11",,2025-11-16T00:00:00,     4.16) PCO7.2.09F2/F3 - 19 hrs. - Implemented WW11,TTR,excel_import|marlin|,20251116-140537,2025-11-16T14:05:37,NEW,"implemented, ww11||4.16) pco7.2.09f2/f3 - 19 hrs. - implemented ww11|ttr",,
excel_import,MARLIN,MARLINCT-1958,,,2025-11-16T00:00:00,"       1) TTR: T282 reduce ""idle time"" - [PRE2, CAL]",TTR,excel_import|marlin|marlinct-1958,20251116-140537,2025-11-16T14:05:37,NEW,"||1) ttr: t282 reduce ""idle time"" - [pre2, cal]|ttr",,
excel_import,MARLIN,MARLINCT-1984,,,2025-11-16T00:00:00,"       2) Project to remove UACT1 ""milli"" actuator Bode",TTR,excel_import|marlin|marlinct-1984,20251116-140537,2025-11-16T14:05:37,NEW,"||2) project to remove uact1 ""milli"" actuator bode|ttr",,
excel_import,MARLIN,MARLINCT-2012,,,2025-11-16T00:00:00,       3) T282 – Bode convergence check,TTR,excel_import|marlin|marlinct-2012,20251116-140537,2025-11-16T14:05:37,NEW,||3) t282 – bode convergence check|ttr,,
excel_import,MARLIN,MARLINCT-2018,,,2025-11-16T00:00:00,"       4) Reducing the SkDly in t135 from 20ms to 0ms [PRE2,CAL,PWT]",TTR,excel_import|marlin|marlinct-2018,20251116-140537,2025-11-16T14:05:37,NEW,"||4) reducing the skdly in t135 from 20ms to 0ms [pre2,cal,pwt]|ttr",,
excel_import,MARLIN,MARLINCT-1676,"In PCO7.207, need investigate",,2025-11-16T00:00:00,       5) TCG_PREP EC11087 improvment [FIN2],TTR,excel_import|marlin|marlinct-1676,20251116-140537,2025-11-16T14:05:37,NEW,"in pco7.207, need investigate||5) tcg_prep ec11087 improvment [fin2]|ttr",,
excel_import,MARLIN,,"Implemented, WW16",,2025-11-16T00:00:00,     4.17) PCO7.2.10E (include LBC servo) - 10.2 hrs - Implemented WW16,TTR,excel_import|marlin|,20251116-140537,2025-11-16T14:05:37,NEW,"implemented, ww16||4.17) pco7.2.10e (include lbc servo) - 10.2 hrs - implemented ww16|ttr",,
excel_import,MARLIN,MARLINCT-2008,,,2025-11-16T00:00:00,       1) TTR: ZAP Seek Path Optimization ( PROZ/OCZ ) [EWC T275] - [FNC2],TTR,excel_import|marlin|marlinct-2008,20251116-140537,2025-11-16T14:05:37,NEW,||1) ttr: zap seek path optimization ( proz/ocz ) [ewc t275] - [fnc2]|ttr,,
excel_import,MARLIN,MARLINCT-2100,,,2025-11-16T00:00:00,       2) LASER_INIT process optimize,TTR,excel_import|marlin|marlinct-2100,20251116-140537,2025-11-16T14:05:37,NEW,||2) laser_init process optimize|ttr,,
excel_import,MARLIN,MARLINCT-1916,,,2025-11-16T00:00:00,       3) T2108 Read TTR by increasing CertTrkStep (SkInc) to 75 from default 30 [FNC2],TTR,excel_import|marlin|marlinct-1916,20251116-140537,2025-11-16T14:05:37,NEW,||3) t2108 read ttr by increasing certtrkstep (skinc) to 75 from default 30 [fnc2]|ttr,,
excel_import,MARLIN,MARLINCT-2057,,,2025-11-16T00:00:00,"       4) EWC Radical malloc (15hrs) [CAL, CAL2,FNC2] (New)",TTR,excel_import|marlin|marlinct-2057,20251116-140537,2025-11-16T14:05:37,NEW,"||4) ewc radical malloc (15hrs) [cal, cal2,fnc2] (new)|ttr",,
excel_import,MARLIN,,,,2025-11-16T00:00:00,       5) TTI - TPI push 2% [Plan implement ww15],TTR,excel_import|marlin|,20251116-140537,2025-11-16T14:05:37,NEW,||5) tti - tpi push 2% [plan implement ww15]|ttr,,
excel_import,MARLIN,MARLINCT-2018,,,2025-11-16T00:00:00,       6) Reducing the SkDly in t135 from 20ms to 0ms for AFH1_LOCD,TTR,excel_import|marlin|marlinct-2018,20251116-140537,2025-11-16T14:05:37,NEW,||6) reducing the skdly in t135 from 20ms to 0ms for afh1_locd|ttr,,
excel_import,MARLIN,MARLINCT-1901,,,2025-11-16T00:00:00,       7) PC compression(Save state)- about 7 hrs,TTR,excel_import|marlin|marlinct-1901,20251116-140537,2025-11-16T14:05:37,NEW,||7) pc compression(save state)- about 7 hrs|ttr,,
excel_import,MARLIN,MARLINCT-1754,,,2025-11-16T00:00:00,       8) STFL Enable for SMR only ,TTR,excel_import|marlin|marlinct-1754,20251116-140537,2025-11-16T14:05:37,NEW,||8) stfl enable for smr only|ttr,,
excel_import,MARLIN,,"released ww17, CP WW20",,2025-11-16T00:00:00,"     4.18) PCO7.2.11 / PCO7.3.03 - Must be implement ww20 (LZR oper, L7)",TTR,excel_import|marlin|,20251116-140537,2025-11-16T14:05:37,NEW,"released ww17, cp ww20||4.18) pco7.2.11 / pco7.3.03 - must be implement ww20 (lzr oper, l7)|ttr",,
excel_import,MARLIN,MARLINCT-2131 ,,,2025-11-16T00:00:00,       1) DRAM test during soak test,TTR,excel_import|marlin|marlinct-2131,20251116-140537,2025-11-16T14:05:37,NEW,||1) dram test during soak test|ttr,,
excel_import,MARLIN,MARLINCT-2143,,,2025-11-16T00:00:00,       2) Remove extra t461 BER measurements around ZA,TTR,excel_import|marlin|marlinct-2143,20251116-140537,2025-11-16T14:05:37,NEW,||2) remove extra t461 ber measurements around za|ttr,,
excel_import,MARLIN,MARLINCT-2159,,,2025-11-16T00:00:00,       3) Sample PSV_SCOPY_QUALITY state in PRE2.,TTR,excel_import|marlin|marlinct-2159,20251116-140537,2025-11-16T14:05:37,NEW,||3) sample psv_scopy_quality state in pre2.|ttr,,
excel_import,MARLIN,MARLINCT-1948,In PCO7.3.01 onward,,2025-11-16T00:00:00,"       4) T285 DRCM optimize servo sector step iteration. [PRE2,PWT]",TTR,excel_import|marlin|marlinct-1948,20251116-140537,2025-11-16T14:05:37,NEW,"in pco7.3.01 onward||4) t285 drcm optimize servo sector step iteration. [pre2,pwt]|ttr",,
excel_import,MARLIN,MARLINCT-1868,Apply fix intercept PWT issue,Ops Eng,2025-11-16T00:00:00,       5) Reduce redundance VBAR ATI - [L][CAL2],TTR,excel_import|marlin|marlinct-1868,20251116-140537,2025-11-16T14:05:37,NEW,apply fix intercept pwt issue|ops eng|5) reduce redundance vbar ati - [l][cal2]|ttr,,
excel_import,MARLIN,,,,2025-11-16T00:00:00,       6) L7 test time increse from re-structuring,TTR,excel_import|marlin|,20251116-140537,2025-11-16T14:05:37,NEW,||6) l7 test time increse from re-structuring|ttr,,
excel_import,MARLIN,MARLINCT-2210,Already in PCO7.3.03,,2025-11-16T00:00:00,"        7) WPOPTI: Pickup of SF3 TTR, and PF3 TTR   (2.5+1 hrs)",TTR,excel_import|marlin|marlinct-2210,20251116-140537,2025-11-16T14:05:37,NEW,"already in pco7.3.03||7) wpopti: pickup of sf3 ttr, and pf3 ttr (2.5+1 hrs)|ttr",,
excel_import,MARLIN,,,,2025-11-16T00:00:00,     4.19) PCO7.2.12 / PCO7.3.04 -  55 hrs - ,TTR,excel_import|marlin|,20251116-140537,2025-11-16T14:05:37,NEW,||4.19) pco7.2.12 / pco7.3.04 - 55 hrs -|ttr,,
excel_import,MARLIN,MARLINCT-1704,"Pending RGA, CP WW20",,2025-11-16T00:00:00,       1) FPW CAL2 removal (45hrs) - (Can enable by CMS),TTR,excel_import|marlin|marlinct-1704,20251116-140537,2025-11-16T14:05:37,NEW,"pending rga, cp ww20||1) fpw cal2 removal (45hrs) - (can enable by cms)|ttr",,
excel_import,MARLIN,MARLINCT-1913,US DC develop base Summit,DC HW,2025-11-16T00:00:00,      2) TA scan feed forward - [H][SCOPY],TTR,excel_import|marlin|marlinct-1913,20251116-140537,2025-11-16T14:05:37,NEW,us dc develop base summit|dc hw|2) ta scan feed forward - [h][scopy]|ttr,,
excel_import,MARLIN,MARLINCT-2217,,,2025-11-16T00:00:00,       3) Active Servo Flaw Table (ASFT) build algorithm change,TTR,excel_import|marlin|marlinct-2217,20251116-140537,2025-11-16T14:05:37,NEW,||3) active servo flaw table (asft) build algorithm change|ttr,,
excel_import,MARLIN,,,,2025-11-16T00:00:00,     4.20) PCO TBD3,TTR,excel_import|marlin|,20251116-140537,2025-11-16T14:05:37,NEW,||4.20) pco tbd3|ttr,,
excel_import,MARLIN,MARLINCT-2122,,,2025-11-16T00:00:00,       1) BER collection removal/reduce t25 rev/RRO screen removal,TTR,excel_import|marlin|marlinct-2122,20251116-140537,2025-11-16T14:05:37,NEW,||1) ber collection removal/reduce t25 rev/rro screen removal|ttr,,
excel_import,MARLIN,,,,2025-11-16T00:00:00,     4.21) PCO TBD,TTR,excel_import|marlin|,20251116-140537,2025-11-16T14:05:37,NEW,||4.21) pco tbd|ttr,,
