Source,Program,Task_ID,Status,User_Name,Date_Time,Task_Name,Improvement_Type,GAIN,Impact oper,User_Review,Merge_Action,TARGET_PCO,IMPLEMENT_PCO,Business_Key,Task_ID_Source,Title,Status_Raw,Owner_Raw,Updated_TS_Raw,Last_Sync_TS
DISC,SUMMIT,T-000294,,,,,TTR,,,,,,,disc|summit|cr0013535,CR0013535,SUMMIT: Implement Write Power Set Prediction (Change PCO),Completed,Punnathon Phatai,2025-03-16T11:40:50,2025-11-19T06:48:28
DISC,SUMMIT,T-000295,,,,,TTR,,,,,,,disc|summit|cr0013536,CR0013536,TTR: PCBA_SCRN_T102 Optimization,Completed,Gronggaew Boonjuang,2025-03-17T11:31:33,2025-11-19T06:48:28
DISC,MARLIN BP,T-000296,,,,,TTR,,,,,,,disc|marlin bp|cr0013537,CR0013537,MBP add auto sampling in PWT structure bode,Completed,Jumpasri Nattawat,2025-03-17T11:52:39,2025-11-19T06:48:28
DISC,SUMMIT,T-000297,,,,,TTR,,,,,,,disc|summit|cr0013538,CR0013538,Enable TTR PCO3.6.5C1 (All Items),Completed,Gronggaew Boonjuang,2025-03-17T19:04:20,2025-11-19T06:48:28
DISC,SUMMIT,T-000298,,,,,TTR,,,,,,,disc|summit|cr0013539,CR0013539,POML SMR for Reli qual,Completed,Gronggaew Boonjuang,2025-03-17T20:23:01,2025-11-19T06:48:28
DISC,SUMMIT,T-000299,,,,,TTR,,,,,,,disc|summit|cr0013541,CR0013541,TTR: MSMR dual reader test by condition (from single reader),Completed,Gronggaew Boonjuang,2025-03-17T21:59:41,2025-11-19T06:48:28
DISC,LONGSPEAK BP SATA,T-000300,,,,,TTR,,,,,,,disc|longspeak bp sata|cr0013542,CR0013542,Enable ZFS feature,Completed,Naruporn Srikullabut,2025-03-18T09:54:03,2025-11-19T06:48:28
DISC,SUMMIT,T-000301,,,,,TTR,,,,,,,disc|summit|cr0013553,CR0013553,DOE of T451 LC_DELAY_SDW step size 2->4 (SUMMIT-1545),Completed,Gronggaew Boonjuang,2025-03-20T16:07:22,2025-11-19T06:48:28
DISC,SUMMIT,T-000302,,,,,TTR,,,,,,,disc|summit|cr0013561,CR0013561,Summit TTR SUMMIT-1708 Prevent Escape case,Rejected at Development,pimchanok chomtaku,2025-03-21T17:24:33,2025-11-19T06:48:28
DISC,MARLIN,T-000303,,,,,TTR,,,,,,,disc|marlin|cr0013564,CR0013564,T282 TTR : C0 sensitivity scoring single-rate,Completed,Worawit Kanjanapruthipong,2025-03-24T12:29:20,2025-11-19T06:48:28
DISC,SUMMIT,T-000304,,,,,TTR,,,,,,,disc|summit|cr0013565,CR0013565,Summit: ATI write optimization in WP version2 version2,Completed,Sitthichai Pomthong,2025-03-24T15:17:31,2025-11-19T06:48:28
DISC,SUMMIT,T-000305,,,,,TTR,,,,,,,disc|summit|cr0013570,CR0013570,POML SMR model v.2,Completed,Worawit Kanjanapruthipong,2025-03-25T15:08:51,2025-11-19T06:48:28
DISC,SUMMIT,T-000306,,,,,TTR,,,,,,,disc|summit|cr0013573,CR0013573,TTR: T451 increase step size from 2 to 4 for LC_DELAY_SDW ( register ID 2164) for test time saving for all T451,Completed,Gronggaew Boonjuang,2025-03-25T22:09:04,2025-11-19T06:48:28
DISC,MARLIN,T-000307,,,,,TTR,,,,,,,disc|marlin|cr0013579,CR0013579,ProZ P90 improvement : Improve TA skip track handling during find min OD track revision 2,Completed,Petcharat Boonprasop,2025-03-26T18:24:25,2025-11-19T06:48:28
DISC,MARLIN BP,T-000308,,,,,TTR,,,,,,,disc|marlin bp|cr0013587,CR0013587,T282 TTR : C0 sensitivity scoring single-rate,Completed,Worawit Kanjanapruthipong,2025-03-28T17:16:16,2025-11-19T06:48:28
DISC,SUMMIT,T-000309,,,,,TTR,,,,,,,disc|summit|cr0013591,CR0013591,ProZ : P90/Test time reduction improvement,Completed,Gronggaew Boonjuang,2025-03-28T23:38:09,2025-11-19T06:48:28
DISC,SUMMIT,T-000310,,,,,TTR,,,,,,,disc|summit|cr0013592,CR0013592, Enable T451 TTR optimized registers for T438 uJog for PK1,Completed,Gronggaew Boonjuang,2025-03-29T00:03:23,2025-11-19T06:48:28
DISC,SUMMIT,T-000311,,,,,TTR,,,,,,,disc|summit|cr0013593,CR0013593,T282 TTR : C0 sensitivity scoring single-rate,Completed,Worawit Kanjanapruthipong,2025-03-30T23:28:28,2025-11-19T06:48:28
DISC,SUMMIT,T-000312,,,,,TTR,,,,,,,disc|summit|cr0013597,CR0013597,Summit : T285 DRCM optimize iteration,Completed,Kriangkrai Kuskul,2025-03-31T11:34:44,2025-11-19T06:48:28
DISC,MARLIN,T-000313,,,,,TTR,,,,,,,disc|marlin|cr0013599,CR0013599,Marlin : ProZ reduce overhead in TA skip track scan by Binary search,Completed,Kriangkrai Kuskul,2025-04-01T10:24:17,2025-11-19T06:48:28
DISC,MARLIN,T-000314,,,,,TTR,,,,,,,disc|marlin|cr0013601,CR0013601,Marlin enable SCOPY sniff test 7.2.03,Completed,phitpasu pinpirom,2025-04-01T11:07:17,2025-11-19T06:48:28
DISC,MARLIN BP,T-000315,,,,,TTR,,,,,,,disc|marlin bp|cr0013612,CR0013612,SkInc eval for TTR,Completed,Naruporn Srikullabut,2025-04-02T15:27:16,2025-11-19T06:48:28
DISC,SUMMIT,T-000316,,,,,TTR,,,,,,,disc|summit|cr0013619,CR0013619,Summit TTR: T33 reduce rev from 32 to 16 based on current APS spec,Completed,Sitthichai Pomthong,2025-04-04T17:16:04,2025-11-19T06:48:28
DISC,MARLIN,T-000317,,,,,TTR,,,,,,,disc|marlin|cr0013621,CR0013621,Marlin : T285 DRCM optimize iteration,Completed,Kriangkrai Kuskul,2025-04-07T12:02:45,2025-11-19T06:48:28
DISC,SUMMIT,T-000318,,,,,TTR,,,,,,,disc|summit|cr0013628,CR0013628,Reduce timeout of T33 at CRT2,Completed,Irin Siribannasit,2025-04-09T13:19:23,2025-11-19T06:48:28
DISC,MARLIN,T-000319,,,,,TTR,,,,,,,disc|marlin|cr0013631,CR0013631,Add TP.zip for PCO7.1.11B_DPLC to support CSO TTR.,Completed,Petcharat Boonprasop,2025-04-09T15:04:58,2025-11-19T06:48:28
DISC,MARLIN,T-000320,,,,,TTR,,,,,,,disc|marlin|cr0013633,CR0013633,HSMR SkInc eval for TTR.,Completed,Petcharat Boonprasop,2025-04-10T12:23:40,2025-11-19T06:48:28
DISC,SUMMIT,T-000321,,,,,TTR,,,,,,,disc|summit|cr0013643,CR0013643,Summit : XBAR + ProZ evaluation,Completed,Gronggaew Boonjuang,2025-04-18T17:58:16,2025-11-19T06:48:28
DISC,MARLIN,T-000322,,,,,TTR,,,,,,,disc|marlin|cr0013649,CR0013649,Marlin : T461 TTR,Awaiting Approval,Kriangkrai Kuskul,2025-04-22T12:33:17,2025-11-19T06:48:28
DISC,SUMMIT,T-000323,,,,,TTR,,,,,,,disc|summit|cr0013651,CR0013651,T240 TEST ZONE by Condition #Phase2,Completed,Sureeporn Sukchoosri,2025-04-22T18:04:19,2025-11-19T06:48:28
DISC,SUMMIT,T-000324,,,,,TTR,,,,,,,disc|summit|cr0013654,CR0013654,Summit TTR:Optimize T461 Flow,Completed,Sitthichai Pomthong,2025-04-23T18:01:42,2025-11-19T06:48:28
DISC,SUMMIT,T-000325,,,,,TTR,,,,,,,disc|summit|cr0013663,CR0013663,Summit: POML integrate CL3153403 and control enable feature by config type,Completed,Manuschanok  Srikhrueadong,2025-04-25T15:28:50,2025-11-19T06:48:28
DISC,MARLIN,T-000326,,,,,TTR,,,,,,,disc|marlin|cr0013666,CR0013666,ProZ : Fix EC11112 cause P90,Completed,Petcharat Boonprasop,2025-04-25T17:22:37,2025-11-19T06:48:28
DISC,SUMMIT,T-000327,,,,,TTR,,,,,,,disc|summit|cr0013670,CR0013670,Add condition T282 C0 sensitivity scoring,Completed,Pantamit  Sombaddee,2025-04-28T10:29:35,2025-11-19T06:48:28
DISC,SUMMIT,T-000328,,,,,TTR,,,,,,,disc|summit|cr0013671,CR0013671,SUMMIT: Write Power Set Handle Flow for Bad OVS,Completed,Punnathon Phatai,2025-04-28T10:45:39,2025-11-19T06:48:28
DISC,MARLIN,T-000329,,,,,TTR,,,,,,,disc|marlin|cr0013674,CR0013674,Bank Write (replace FULL_PACK_WRT @CAL2),Completed,Worawit Kanjanapruthipong,2025-04-29T17:29:49,2025-11-19T06:48:28
DISC,LONGSPEAK BP SATA,T-000330,,,,,TTR,,,,,,,disc|longspeak bp sata|cr0013685,CR0013685,Enable ZFS feature (duplicate CR0013542),Completed,Naruporn Srikullabut,2025-05-04T22:12:11,2025-11-19T06:48:28
DISC,MARLIN BP,T-000331,,,,,TTR,,,,,,,disc|marlin bp|cr0013705,CR0013705,MBP CSO TTR,Completed,Jumpasri Nattawat,2025-05-08T10:44:09,2025-11-19T06:48:28
DISC,SUMMIT,T-000332,,,,,TTR,,,,,,,disc|summit|cr0013716,CR0013716,Summit : TTR T299 more state testing,Completed,Suphaphit Saepu,2025-05-09T12:59:30,2025-11-19T06:48:28
DISC,SUMMIT,T-000333,,,,,TTR,,,,,,,disc|summit|cr0013729,CR0013729,Remove T240 Zn1 in write screen state.,Completed,Warachai Singjungreed,2025-05-15T10:31:17,2025-11-19T06:48:28
DISC,SUMMIT,T-000334,,,,,TTR,,,,,,,disc|summit|cr0013732,CR0013732,SUMMIT TTR PROZ 1 REV,Completed,Daranee Thitiprayoonwongse,2025-05-15T17:02:25,2025-11-19T06:48:28
DISC,SUMMIT,T-000335,,,,,TTR,,,,,,,disc|summit|cr0013734,CR0013734,TTR - 150x to 1 Read/Write Channel Speed up,Completed,Pantamit  Sombaddee,2025-05-16T12:25:28,2025-11-19T06:48:28
DISC,SUMMIT,T-000336,,,,,TTR,,,,,,,disc|summit|cr0013735,CR0013735,SUMMIT: TTR Disable States for weld before CERT,Completed,Manuschanok  Srikhrueadong,2025-05-16T14:21:01,2025-11-19T06:48:28
DISC,SUMMIT,T-000337,,,,,TTR,,,,,,,disc|summit|cr0013755,CR0013755,Skip Track Certify: Potential fix available for the Flash LED,Completed,Gronggaew Boonjuang,2025-05-23T01:06:54,2025-11-19T06:48:28
DISC,MARLIN BP,T-000338,,,,,TTR,,,,,,,disc|marlin bp|cr0013770,CR0013770,T282 TTR : C0 sensitivity scoring single-rate plus condition,Completed,Worawit Kanjanapruthipong,2025-05-28T14:46:17,2025-11-19T06:48:28
DISC,SUMMIT,T-000339,,,,,TTR,,,,,,,disc|summit|cr0013773,CR0013773,Summit PROZ w. PRE2 Weld requested changes,Completed,Gronggaew Boonjuang,2025-05-29T14:13:04,2025-11-19T06:48:28
DISC,MARLIN,T-000340,,,,,TTR,,,,,,,disc|marlin|cr0013775,CR0013775,"ProZ TTR op : Optimize TA skip track searching with binary search (LinearSearch, BinarySearch)",Rejected at Distribution,Petcharat Boonprasop,2025-05-29T15:06:39,2025-11-19T06:48:28
DISC,SUMMIT,T-000341,,,,,TTR,,,,,,,disc|summit|cr0013777,CR0013777,Move OD PAD MQM to prior Format,Completed,Phanom Nuangchomphoo,2025-05-29T16:14:42,2025-11-19T06:48:28
DISC,MARLIN,T-000342,,,,,TTR,,,,,,,disc|marlin|cr0013781,CR0013781,Marlin : ProZ optimize servoflaw searching,Completed,Kriangkrai Kuskul,2025-05-30T10:52:11,2025-11-19T06:48:28
DISC,MARLIN,T-000343,,,,,TTR,,,,,,,disc|marlin|cr0013782,CR0013782,Marlin : Disable vibe detection for overhead time removal,Completed,Kriangkrai Kuskul,2025-05-30T10:58:31,2025-11-19T06:48:28
DISC,MARLIN BP,T-000344,,,,,TTR,,,,,,,disc|marlin bp|cr0013783,CR0013783,Enable POML for reli lot,Completed,Naruporn Srikullabut,2025-05-30T11:14:13,2025-11-19T06:48:28
DISC,SUMMIT,T-000345,,,,,TTR,,,,,,,disc|summit|cr0013790,CR0013790,IR improvement (PCO3.6.2x based) - 0% effective,Rejected at Development,Gronggaew Boonjuang,2025-06-05T11:18:51,2025-11-19T06:48:28
DISC,EVANS BP SATA,T-000346,,,,,TTR,,,,,,,disc|evans bp sata|cr0013791,CR0013791,EvansBP: Optimize Write Triplet Sweep for TTR,Completed,Leepithakwatthana Pisan,2025-06-05T11:36:05,2025-11-19T06:48:28
DISC,SUMMIT,T-000347,,,,,TTR,,,,,,,disc|summit|cr0013796,CR0013796,TTR: ZAP Seek Path Optimization ( PROZ/OCZ ),Completed,Gronggaew Boonjuang,2025-06-06T00:30:50,2025-11-19T06:48:28
DISC,MARLIN,T-000348,,,,,TTR,,,,,,,disc|marlin|cr0013805,CR0013805,Marlin: Final loop VBAR_ATI Prediction,Developing,Ampol Meetee,2025-06-10T14:34:05,2025-11-19T06:48:28
DISC,SUMMIT,T-000349,,,,,TTR,,,,,,,disc|summit|cr0013806,CR0013806,Summit: Fast UJOG on CMR and HSMR,Completed,Sitthichai Pomthong,2025-06-10T14:51:03,2025-11-19T06:48:28
DISC,SUMMIT,T-000350,,,,,TTR,,,,,,,disc|summit|cr0013812,CR0013812,ProZ SMR : Close reli failure evaluation,Completed,Kriangkrai Kuskul,2025-06-11T15:33:32,2025-11-19T06:48:28
DISC,SUMMIT,T-000351,,,,,TTR,,,,,,,disc|summit|cr0013817,CR0013817,Summit : ProZ mimo end pad track code fix + disable ZAP spike compensation,Rejected at Distribution,Kriangkrai Kuskul,2025-06-12T11:52:19,2025-11-19T06:48:28
DISC,SUMMIT,T-000352,,,,,TTR,,,,,,,disc|summit|cr0013819,CR0013819,SUMMIT Engineering Eval for Summit LC TTR: PF3 for T282 C0 sensitivity scoring from multi-rate to single-rate by condition,Completed,Orathai Kajhonkam,2025-06-12T17:42:28,2025-11-19T06:48:28
DISC,MARLIN BP,T-000353,,,,,TTR,,,,,,,disc|marlin bp|cr0013828,CR0013828,T282 TTR : C0 sensitivity scoring single-rate plus condition for Trident 3.2,Completed,Naruporn Srikullabut,2025-06-13T15:52:01,2025-11-19T06:48:28
DISC,MARLIN BP,T-000354,,,,,TTR,,,,,,,disc|marlin bp|cr0013835,CR0013835,MarlinBP TTR Recover CAL2 FULL_PACK_WRT PWL by head,Completed,Warat  Jintanamaneerat ,2025-06-16T17:23:06,2025-11-19T06:48:28
DISC,DORADO,T-000355,,,,,TTR,,,,,,,disc|dorado|cr0013843,CR0013843,Dorado : Overhead reduction in LASER_TCC CAL,Completed,Kriangkrai Kuskul,2025-06-19T10:52:49,2025-11-19T06:48:28
DISC,SUMMIT,T-000356,,,,,TTR,,,,,,,disc|summit|cr0013846,CR0013846,T282 TTR : Bode Convergence Check,Completed,Worawit Kanjanapruthipong,2025-06-19T16:17:13,2025-11-19T06:48:28
DISC,SUMMIT,T-000357,,,,,TTR,,,,,,,disc|summit|cr0013855,CR0013855,Format cerify improvement,Completed,Jakaphun Karoonkittisarn,2025-06-23T18:07:33,2025-11-19T06:48:28
DISC,SUMMIT,T-000358,,,,,TTR,,,,,,,disc|summit|cr0013887,CR0013887,SMR Certify by Conditional with PROZ and STFL,Completed,Gronggaew Boonjuang,2025-06-30T14:06:08,2025-11-19T06:48:28
DISC,SUMMIT,T-000359,,,,,TTR,,,,,,,disc|summit|cr0013894,CR0013894,HSMR FMT Certify Condition,Completed,Gronggaew Boonjuang,2025-07-02T21:08:41,2025-11-19T06:48:28
DISC,SUMMIT,T-000360,,,,,TTR,,,,,,,disc|summit|cr0013900,CR0013900,Summit: PCO3.5.0JH40A + pull in CLs (Eng eval),Completed,Manuschanok  Srikhrueadong,2025-07-07T09:57:17,2025-11-19T06:48:28
DISC,SUMMIT,T-000361,,,,,TTR,,,,,,,disc|summit|cr0013901,CR0013901,Improvement on HSMR,Rejected at Distribution,Gronggaew Boonjuang,2025-07-07T10:39:19,2025-11-19T06:48:28
DISC,SUMMIT,T-000362,,,,,TTR,,,,,,,disc|summit|cr0013905,CR0013905,Summit: Reduce timeout of T33 at CRT2,Awaiting Acceptation,Irin Siribannasit,2025-07-07T23:14:02,2025-11-19T06:48:28
DISC,MARLIN,T-000363,,,,,TTR,,,,,,,disc|marlin|cr0013906,CR0013906,Reduce overhead from IOP Read,Completed,Sarunya Nathonghor,2025-07-08T11:43:15,2025-11-19T06:48:28
DISC,MARLIN,T-000364,,,,,TTR,,,,,,,disc|marlin|cr0013908,CR0013908,T197 : data type optimization,Completed,Kriangkrai Kuskul,2025-07-08T16:22:14,2025-11-19T06:48:28
DISC,SUMMIT,T-000365,,,,,TTR,,,,,,,disc|summit|cr0013922,CR0013922,Summit: PCO Release for RGA (DA004) - PCO3.5.0JH3_FMT,Completed,Gronggaew Boonjuang,2025-07-11T23:50:34,2025-11-19T06:48:28
DISC,MARLIN,T-000366,,,,,TTR,,,,,,,disc|marlin|cr0013960,CR0013960,TTR: VBAR_LASER prediction at PRE2,Developing,Ampol Meetee,2025-07-24T09:47:05,2025-11-19T06:48:28
DISC,SUMMIT,T-000367,,,,,TTR,,,,,,,disc|summit|cr0013965,CR0013965,Summit : HSMR Proz qaul with latest fix,Completed,Kriangkrai Kuskul,2025-07-25T10:40:11,2025-11-19T06:48:28
DISC,SUMMIT,T-000368,,,,,TTR,,,,,,,disc|summit|cr0013970,CR0013970,TTR: ZAP Seek Path Optimization ( PROZ/OCZ ),Completed,Gronggaew Boonjuang,2025-07-25T14:56:20,2025-11-19T06:48:28
DISC,SUMMIT,T-000369,,,,,TTR,,,,,,,disc|summit|cr0013973,CR0013973,Summit: TTR Reduce num write of zone 0 at VBAR_ATI,Completed,Sitthichai Pomthong,2025-07-29T16:37:00,2025-11-19T06:48:28
DISC,SUMMIT,T-000370,,,,,TTR,,,,,,,disc|summit|cr0013974,CR0013974,TTR malloc on Goby,Completed,Gronggaew Boonjuang,2025-07-29T16:49:30,2025-11-19T06:48:28
DISC,DORADO,T-000371,,,,,TTR,,,,,,,disc|dorado|cr0013981,CR0013981,T87 In LaserPowerOpti() while updating clearance.,Completed,Ronnakorn Yimgratok,2025-07-31T09:57:43,2025-11-19T06:48:28
DISC,SUMMIT,T-000372,,,,,TTR,,,,,,,disc|summit|cr0013982,CR0013982,BeatUp V40 support skip track ceritify,Developing,Jakaphun Karoonkittisarn,2025-07-31T15:12:17,2025-11-19T06:48:28
DISC,SUMMIT,T-000373,,,,,TTR,,,,,,,disc|summit|cr0013992,CR0013992,Summit: Vibe/Calm blocking test removal (PCO 3.7.4A),Completed,Irin Siribannasit,2025-08-03T23:45:05,2025-11-19T06:48:28
DISC,SUMMIT,T-000374,,,,,TTR,,,,,,,disc|summit|cr0013994,CR0013994,Enable PROZ for CMR ZAP only,Completed,Gronggaew Boonjuang,2025-08-04T12:49:38,2025-11-19T06:48:28
DISC,SUMMIT,T-000375,,,,,TTR,,,,,,,disc|summit|cr0013996,CR0013996,Summit: PCO Release for RGA (DA008) - PCO3.5.0JH4_FMT,Completed,Gronggaew Boonjuang,2025-08-05T13:58:39,2025-11-19T06:48:28
DISC,MARLIN,T-000376,,,,,TTR,,,,,,,disc|marlin|cr0013998,CR0013998,Marlin Request to remove Full Pack Write State,Rejected at Distribution,Pitiwat  Rahothan,2025-08-06T14:14:21,2025-11-19T06:48:28
DISC,SUMMIT,T-000377,,,,,TTR,,,,,,,disc|summit|cr0014000,CR0014000,SPFS remove even track write,Developing,Jakaphun Karoonkittisarn,2025-08-06T15:34:20,2025-11-19T06:48:28
DISC,SUMMIT,T-000378,,,,,TTR,,,,,,,disc|summit|cr0014025,CR0014025,SPFS remove even track write - efesto,Developing,Sirivan  Changkudwian,2025-08-13T15:44:53,2025-11-19T06:48:28
DISC,SUMMIT,T-000379,,,,,TTR,,,,,,,disc|summit|cr0014035,CR0014035,T33 Seek Delay Improvement,Completed,Worawit Kanjanapruthipong,2025-08-15T15:30:27,2025-11-19T06:48:28
DISC,SUMMIT,T-000380,,,,,TTR,,,,,,,disc|summit|cr0014037,CR0014037,TTR: Update material control for VBAR_ATI prediction,Completed,Ampol Meetee,2025-08-15T17:51:01,2025-11-19T06:48:28
DISC,MARLIN,T-000381,,,,,TTR,,,,,,,disc|marlin|cr0014040,CR0014040,Marlin : VBAR_WP stop write ,Awaiting Acceptation,Kriangkrai Kuskul,2025-08-18T15:17:57,2025-11-19T06:48:28
DISC,SUMMIT,T-000382,,,,,TTR,,,,,,,disc|summit|cr0014044,CR0014044,Summit Remove T281 and T135 in RSEED_ERASE_M1 state ,Developing,Oosana Onjan,2025-08-19T11:27:39,2025-11-19T06:48:28
DISC,SUMMIT,T-000383,,,,,TTR,,,,,,,disc|summit|cr0014046,CR0014046,Summit SCOPY IR change slot for failure Step 4,Developing,Oosana Onjan,2025-08-19T12:21:36,2025-11-19T06:48:28
DISC,SUMMIT,T-000384,,,,,TTR,,,,,,,disc|summit|cr0014047,CR0014047,Summit Optimize Full Erase M2 to be erase only failing head,Developing,Oosana Onjan,2025-08-19T12:56:30,2025-11-19T06:48:28
DISC,SUMMIT,T-000385,,,,,TTR,,,,,,,disc|summit|cr0014065,CR0014065,SUMMIT merge SUMMIT-2298,Completed,Rawinnipa Sutantiwanichkul,2025-08-22T09:35:10,2025-11-19T06:48:28
DISC,SUMMIT,T-000386,,,,,TTR,,,,,,,disc|summit|cr0014070,CR0014070,Fail Safe for all PCBA SCREEN,Completed,Warachai Singjungreed,2025-08-22T16:57:21,2025-11-19T06:48:28
DISC,SUMMIT,T-000387,,,,,TTR,,,,,,,disc|summit|cr0014073,CR0014073,Summit Optimize Timeout spec T276 T281,Completed,Oosana Onjan,2025-08-25T10:36:15,2025-11-19T06:48:28
DISC,SUMMIT,T-000388,,,,,TTR,,,,,,,disc|summit|cr0014076,CR0014076,Summit: PCO Release (DA011) - PCO3.7.3A_EFL2B3,Completed,Daranee Thitiprayoonwongse,2025-08-25T14:38:05,2025-11-19T06:48:28
DISC,SUMMIT,T-000389,,,,,TTR,,,,,,,disc|summit|cr0014096,CR0014096,Summit: PCO Release (DA013) - PCO3.7.3D1-A_1REV,Completed,Daranee Thitiprayoonwongse,2025-08-30T00:19:34,2025-11-19T06:48:28
DISC,MARLIN BP,T-000390,,,,,TTR,,,,,,,disc|marlin bp|cr0014104,CR0014104,Special flow for SF3 overclock,Rejected at Distribution,Naruporn Srikullabut,2025-09-02T11:18:17,2025-11-19T06:48:28
DISC,MARLIN BP,T-000391,,,,,TTR,,,,,,,disc|marlin bp|cr0014115,CR0014115,Special flow for SF3 overclock V2,Rejected at Development,Naruporn Srikullabut,2025-09-05T10:39:11,2025-11-19T06:48:28
DISC,MARLIN,T-000392,,,,,TTR,,,,,,,disc|marlin|cr0014127,CR0014127,Marlin: Adjust timeout of T451 at  DERIVED_OPTI_1 and DERIVED_OPTI_2 state,Awaiting Acceptation,Irin Siribannasit,2025-09-10T11:47:20,2025-11-19T06:48:28
DISC,SUMMIT,T-000393,,,,,TTR,,,,,,,disc|summit|cr0014144,CR0014144,SMR Master Format Removal,Completed,Gronggaew Boonjuang,2025-09-12T10:01:38,2025-11-19T06:48:28
DISC,SUMMIT,T-000394,,,,,TTR,,,,,,,disc|summit|cr0014152,CR0014152,Back out TTR in VBAR_METRICS,Completed,Naruemon Wannawong,2025-09-15T18:06:05,2025-11-19T06:48:28
DISC,MARLIN,T-000395,,,,,TTR,,,,,,,disc|marlin|cr0014153,CR0014153,Marlin - Disable power cycle during SPFS LFA,Developing,Sarunya Nathonghor,2025-09-15T18:23:39,2025-11-19T06:48:28
DISC,DORADO,T-000396,,,,,TTR,,,,,,,disc|dorado|cr0014155,CR0014155,Dorado : LASER_INIT optimization,Developing,Kriangkrai Kuskul,2025-09-16T11:38:59,2025-11-19T06:48:28
DISC,SUMMIT,T-000397,,,,,TTR,,,,,,,disc|summit|cr0014160,CR0014160,T150 PWT by Exception,Awaiting Acceptation,Warachai Singjungreed,2025-09-17T12:48:52,2025-11-19T06:48:28
DISC,SUMMIT,T-000398,,,,,TTR,,,,,,,disc|summit|cr0014161,CR0014161,T461 Test Zone Aligment,Awaiting Acceptation,Warachai Singjungreed,2025-09-17T12:54:28,2025-11-19T06:48:28
DISC,MARLIN,T-000399,,,,,TTR,,,,,,,disc|marlin|cr0014175,CR0014175,SMR enable STFL and force PWL simluation on T2108.,Completed,Petcharat Boonprasop,2025-09-19T14:38:26,2025-11-19T06:48:28
DISC,DORADO,T-000400,,,,,TTR,,,,,,,disc|dorado|cr0014176,CR0014176,Change Rev for T230 from 3 to 1,Developing,Naruporn Srikullabut,2025-09-19T15:50:09,2025-11-19T06:48:28
DISC,SUMMIT,T-000401,,,,,TTR,,,,,,,disc|summit|cr0014179,CR0014179,Summit: Disable TTR for 1-REV evaluation,Completed,Daranee Thitiprayoonwongse,2025-09-22T12:38:12,2025-11-19T06:48:28
DISC,MARLIN BP,T-000402,,,,,TTR,,,,,,,disc|marlin bp|cr0014184,CR0014184,MarlinBP: Remove power cycle at T222,Developing,Irin Siribannasit,2025-09-23T11:02:57,2025-11-19T06:48:28
DISC,DORADO,T-000403,,,,,TTR,,,,,,,disc|dorado|cr0014205,CR0014205,Dorado : IOP_BY_WEDGE process optimization,Awaiting Implementation,Kriangkrai Kuskul,2025-09-26T11:16:12,2025-11-19T06:48:28
DISC,DORADO,T-000404,,,,,TTR,,,,,,,disc|dorado|cr0014206,CR0014206,Dorado : Remove power cycle at T222,Developing,Kriangkrai Kuskul,2025-09-26T12:12:14,2025-11-19T06:48:28
DISC,SUMMIT,T-000405,,,,,TTR,,,,,,,disc|summit|cr0014217,CR0014217,VBAR_METRICS TTR Improvement Actions,Completed,Gronggaew Boonjuang,2025-10-01T09:34:34,2025-11-19T06:48:28
DISC,SUMMIT,T-000406,,,,,TTR,,,,,,,disc|summit|cr0014221,CR0014221,Summit:Reduce num write of zone 0 at VBAR_ATI (DOE),Completed,Manuschanok  Srikhrueadong,2025-10-01T20:56:58,2025-11-19T06:48:28
DISC,SUMMIT,T-000407,,,,,TTR,,,,,,,disc|summit|cr0014225,CR0014225,T240 EAW Early-Stop Write Optimization,Developing,Warachai Singjungreed,2025-10-03T11:10:26,2025-11-19T06:48:28
DISC,MARLIN BP,T-000408,,,,,TTR,,,,,,,disc|marlin bp|cr0014228,CR0014228,Overclock code,Completed,Naruporn Srikullabut,2025-10-03T14:19:19,2025-11-19T06:48:28
DISC,MARLIN BP,T-000409,,,,,TTR,,,,,,,disc|marlin bp|cr0014234,CR0014234,MarlinBP : T55 with independent ZAP track,Awaiting Acceptation,Kriangkrai Kuskul,2025-10-07T11:17:45,2025-11-19T06:48:28
DISC,DORADO,T-000410,,,,,TTR,,,,,,,disc|dorado|cr0014236,CR0014236,Dorado : T55 with independent ZAP track,Awaiting Implementation,Kriangkrai Kuskul,2025-10-07T15:51:48,2025-11-19T06:48:28
DISC,SUMMIT,T-000411,,,,,TTR,,,,,,,disc|summit|cr0014237,CR0014237,Summit: Format Certify Improvement in eFESTO PCO,Completed,Leepithakwatthana Pisan,2025-10-08T12:24:29,2025-11-19T06:48:28
DISC,MARLIN,T-000412,,,,,TTR,,,,,,,disc|marlin|cr0014242,CR0014242,POML SMR,Awaiting Approval,Worawit Kanjanapruthipong,2025-10-10T05:20:56,2025-11-19T06:48:28
DISC,SUMMIT,T-000413,,,,,TTR,,,,,,,disc|summit|cr0014255,CR0014255,T282 Integrated Milli/Micro Structure Bode Measurement with One-Shot,Awaiting Implementation,Worawit Kanjanapruthipong,2025-10-15T11:41:03,2025-11-19T06:48:28
DISC,SUMMIT,T-000414,,,,,TTR,,,,,,,disc|summit|cr0014264,CR0014264,TTR for PCBA_SCN in PRE2 (DRAM test),Completed,Gronggaew Boonjuang,2025-10-16T16:27:30,2025-11-19T06:48:28
